Date,Visiting,Visiting game num,Home,Home game num,Visiting score,Home score,Num outs,Ballpark,away 1th inning,away 2th inning,away 3th inning,away 4th inning,away 5th inning,away 6th inning,away 7th inning,away 8th inning,away 9th inning,away 10th inning,away 11th inning,away 12th inning,away 13th inning,away 14th inning,away 15th inning,away 16th inning,away 17th inning,away 18th inning,away 19th inning,away 20th inning,home 1th inning,home 2th inning,home 3th inning,home 4th inning,home 5th inning,home 6th inning,home 7th inning,home 8th inning,home 9th inning,home 10th inning,home 11th inning,home 12th inning,home 13th inning,home 14th inning,home 15th inning,home 16th inning,home 17th inning,home 18th inning,home 19th inning,home 20th inning
20200816,BOS,22,NYA,21,2,4,51,NYC21,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,,,,,,,,,,,
20200816,TBA,23,TOR,18,7,5,48,BUF05,0,0,0,3,1,0,1,2,,,,,,,,,,,,,2,0,0,3,0,0,0,0,,,,,,,,,,,,
20200817,OAK,23,ARI,23,3,4,52,PHO01,0,0,0,0,0,0,1,2,0,,,,,,,,,,,,0,0,1,0,0,2,0,0,1,,,,,,,,,,,
20200817,WAS,20,ATL,24,6,7,53,ATL03,0,3,1,0,1,0,0,0,1,,,,,,,,,,,,0,2,1,0,0,0,0,0,4,,,,,,,,,,,
20200817,SLN,9,CHN,20,3,1,42,CHI11,0,0,1,0,0,0,2,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,
20200817,SEA,24,LAN,24,9,11,51,LOS03,2,0,5,1,0,0,0,1,0,,,,,,,,,,,,1,5,0,0,0,0,5,0,0,,,,,,,,,,,
20200817,NYN,24,MIA,16,11,4,54,MIA02,0,3,2,0,1,4,0,0,1,,,,,,,,,,,,1,0,0,0,1,0,0,0,2,,,,,,,,,,,
20200817,CHN,21,SLN,10,5,4,42,CHI11,1,0,0,0,0,4,0,,,,,,,,,,,,,,0,2,0,2,0,0,0,,,,,,,,,,,,,
20200817,SFN,24,ANA,23,6,7,52,ANA01,2,0,0,0,1,3,0,0,0,,,,,,,,,,,,0,0,2,0,3,0,0,0,2,,,,,,,,,,,
20200817,TOR,19,BAL,22,7,2,54,BAL12,0,0,4,0,0,0,1,0,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,,,,,,,,,,
20200817,DET,20,CHA,23,2,7,51,CHI12,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,2,1,0,0,0,2,0,2,0,,,,,,,,,,,
20200817,COL,22,HOU,22,1,2,51,HOU03,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200817,KCA,23,MIN,23,1,4,51,MIN04,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0,0,0,2,0,1,1,0,0,,,,,,,,,,,
20200817,BOS,23,NYA,22,3,6,51,NYC21,0,0,0,1,0,1,0,0,1,,,,,,,,,,,,0,3,0,1,1,0,1,0,0,,,,,,,,,,,
20200817,SDN,24,TEX,21,14,4,54,ARL02,0,5,1,1,0,0,3,4,0,,,,,,,,,,,,0,0,0,2,0,1,0,1,0,,,,,,,,,,,
20200818,OAK,24,ARI,24,1,10,51,PHO01,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,5,4,0,0,0,0,0,1,0,,,,,,,,,,,
20200818,WAS,21,ATL,25,8,5,54,ATL03,0,1,1,0,4,0,0,1,1,,,,,,,,,,,,1,0,2,2,0,0,0,0,0,,,,,,,,,,,
20200818,SLN,11,CHN,22,3,6,51,CHI11,0,0,0,0,1,0,0,2,0,,,,,,,,,,,,0,0,1,1,2,0,2,0,0,,,,,,,,,,,
20200818,SEA,25,LAN,25,1,2,51,LOS03,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,,,,,,,,,,,
20200818,NYN,25,MIA,17,8,3,54,MIA02,0,0,1,2,0,0,1,4,0,,,,,,,,,,,,0,0,0,2,0,0,0,0,1,,,,,,,,,,,
20200818,CLE,23,PIT,19,6,3,60,PIT08,0,0,3,0,0,0,0,0,0,3,,,,,,,,,,,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,
20200818,SFN,25,ANA,24,8,2,54,ANA01,1,2,1,0,2,0,0,0,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
20200818,TOR,20,BAL,23,8,7,60,BAL12,0,0,2,0,5,0,0,0,0,1,,,,,,,,,,,2,0,1,0,3,0,1,0,0,0,,,,,,,,,,
20200818,PHI,18,BOS,24,13,6,54,BOS07,0,0,0,1,1,7,1,3,0,,,,,,,,,,,,1,0,2,0,1,0,1,0,1,,,,,,,,,,,
20200818,DET,21,CHA,24,4,10,51,CHI12,0,1,1,0,0,0,0,2,0,,,,,,,,,,,,1,3,0,2,0,0,0,4,0,,,,,,,,,,,
20200818,COL,23,HOU,23,1,2,64,HOU03,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,
20200818,MIL,21,MIN,24,3,4,70,MIN04,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,1,,,,,,,,
20200818,TBA,24,NYA,23,6,3,54,NYC21,0,0,4,1,1,0,0,0,0,,,,,,,,,,,,0,0,0,1,2,0,0,0,0,,,,,,,,,,,
20200818,SDN,25,TEX,22,6,4,54,ARL02,4,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,0,0,4,0,0,0,0,0,,,,,,,,,,,
20200819,SLN,12,CHN,23,9,3,42,CHI11,4,1,0,1,0,3,0,,,,,,,,,,,,,,1,0,0,0,0,0,2,,,,,,,,,,,,,
20200819,HOU,24,COL,24,13,6,54,DEN02,0,0,1,0,2,3,4,1,2,,,,,,,,,,,,0,1,0,0,0,0,0,2,3,,,,,,,,,,,
20200819,NYN,26,MIA,18,5,3,54,MIA02,0,1,0,0,0,0,1,1,2,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,,,,,,,,,,,
20200819,CLE,24,PIT,20,6,1,54,PIT08,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
20200819,TEX,23,SDN,26,3,6,58,SAN02,0,1,0,0,0,0,0,0,1,1,,,,,,,,,,,0,0,2,0,0,0,0,0,0,4,,,,,,,,,,
20200819,ANA,25,SFN,26,2,7,51,SFO03,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,0,0,3,2,0,0,2,0,0,,,,,,,,,,,
20200819,CHN,24,SLN,13,4,2,42,CHI11,0,2,0,0,0,0,2,,,,,,,,,,,,,,0,0,0,0,1,1,0,,,,,,,,,,,,,
20200819,TOR,21,BAL,24,5,2,54,BAL12,0,1,0,0,0,2,0,1,1,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,
20200819,PHI,19,BOS,25,3,6,51,BOS07,2,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,2,1,1,0,1,1,0,,,,,,,,,,,
20200819,DET,22,CHA,25,3,5,51,CHI12,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,0,1,0,0,2,0,0,2,0,,,,,,,,,,,
20200819,CIN,21,KCA,24,0,4,39,KAN06,0,0,0,0,0,0,0,,,,,,,,,,,,,,3,0,0,1,0,0,0,,,,,,,,,,,,,
20200819,CIN,22,KCA,25,5,0,42,KAN06,0,0,3,0,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,
20200819,MIL,22,MIN,25,9,3,54,MIN04,0,0,4,0,4,0,0,0,1,,,,,,,,,,,,0,1,0,0,0,0,0,0,2,,,,,,,,,,,
20200819,TBA,25,NYA,24,4,2,54,NYC21,0,1,1,0,0,0,0,2,0,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,,,,,,,,,,,
20200819,ARI,25,OAK,25,1,4,51,OAK01,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,
20200819,LAN,26,SEA,26,4,6,51,SEA03,0,2,1,0,0,0,0,1,0,,,,,,,,,,,,1,0,4,0,0,1,0,0,0,,,,,,,,,,,
20200820,HOU,25,COL,25,10,8,54,DEN02,0,5,0,0,5,0,0,0,0,,,,,,,,,,,,0,2,1,0,2,2,0,0,1,,,,,,,,,,,
20200820,CLE,25,PIT,21,2,0,54,PIT08,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200820,TEX,24,SDN,27,7,8,57,SAN02,0,0,0,0,2,0,3,1,1,0,,,,,,,,,,,1,0,0,0,4,0,0,2,0,1,,,,,,,,,,
20200820,ANA,26,SFN,27,5,10,51,SFO03,1,0,0,0,2,1,1,0,0,,,,,,,,,,,,2,4,2,1,0,1,0,0,0,,,,,,,,,,,
20200820,CIN,23,SLN,14,4,5,52,STL10,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,0,2,0,0,0,0,0,0,3,,,,,,,,,,,
20200820,BOS,26,BAL,25,7,1,54,BAL12,0,2,1,0,0,0,0,0,4,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
20200820,DET,23,CHA,26,0,9,51,CHI12,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3,0,1,1,0,0,0,4,0,,,,,,,,,,,
20200820,MIL,23,MIN,26,1,7,51,MIN04,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,1,0,0,1,2,3,0,,,,,,,,,,,
20200820,TBA,26,NYA,25,10,5,54,NYC21,0,0,0,0,3,5,0,0,2,,,,,,,,,,,,1,0,1,0,2,1,0,0,0,,,,,,,,,,,
20200820,ARI,26,OAK,26,1,5,51,OAK01,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,1,0,0,2,0,0,0,2,0,,,,,,,,,,,
20200820,LAN,27,SEA,27,6,1,54,SEA03,0,0,4,0,1,0,0,1,0,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
20200820,PHI,20,TOR,22,2,3,40,BUF05,1,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,1,1,,,,,,,,,,,,,
20200820,PHI,21,TOR,23,8,9,39,BUF05,7,0,0,0,0,0,1,,,,,,,,,,,,,,2,0,0,0,0,7,0,,,,,,,,,,,,,
20200821,PHI,22,ATL,26,2,11,51,ATL03,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,4,0,7,0,0,0,0,,,,,,,,,,,
20200821,CHA,27,CHN,25,10,1,54,CHI11,0,2,3,3,0,0,1,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,
20200821,COL,26,LAN,28,1,5,51,LOS03,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,1,0,0,3,0,1,0,0,0,,,,,,,,,,,
20200821,MIL,24,PIT,22,2,7,51,PIT08,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,0,1,0,3,0,0,0,3,0,,,,,,,,,,,
20200821,HOU,26,SDN,28,3,4,51,SAN02,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,1,0,0,1,2,0,0,0,0,,,,,,,,,,,
20200821,ARI,27,SFN,28,2,6,51,SFO03,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,0,2,0,2,0,2,0,0,,,,,,,,,,,
20200821,CIN,24,SLN,15,4,2,54,STL10,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,,,,,,,,,,,
20200821,MIA,19,WAS,22,3,2,54,WAS11,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,,,,,,,,,,,
20200821,BOS,27,BAL,26,8,5,54,BAL12,0,1,2,0,3,2,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,2,3,0,,,,,,,,,,,
20200821,DET,24,CLE,26,10,5,54,CLE08,0,0,0,7,0,0,3,0,0,,,,,,,,,,,,0,3,2,0,0,0,0,0,0,,,,,,,,,,,
20200821,MIN,27,KCA,26,2,7,51,KAN06,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,4,0,0,1,0,0,2,0,0,,,,,,,,,,,
20200821,ANA,27,OAK,27,3,5,51,OAK01,0,0,0,0,1,2,0,0,0,,,,,,,,,,,,3,0,0,0,2,0,0,0,0,,,,,,,,,,,
20200821,TEX,25,SEA,28,4,7,51,SEA03,0,0,0,0,2,2,0,0,0,,,,,,,,,,,,4,1,1,0,0,0,1,0,0,,,,,,,,,,,
20200821,TOR,24,TBA,27,6,5,60,STP01,0,4,0,0,0,0,0,0,0,2,,,,,,,,,,,1,0,1,0,0,2,0,0,0,1,,,,,,,,,,
20200822,PHI,23,ATL,27,5,6,53,ATL03,2,0,0,0,1,0,1,0,1,,,,,,,,,,,,0,0,0,0,0,0,2,3,1,,,,,,,,,,,
20200822,CHA,28,CHN,26,7,4,54,CHI11,0,2,0,0,0,1,0,2,2,,,,,,,,,,,,0,2,0,0,0,0,0,1,1,,,,,,,,,,,
20200822,COL,27,LAN,29,3,4,51,LOS03,0,0,1,0,0,1,1,0,0,,,,,,,,,,,,1,1,0,0,0,0,1,0,1,,,,,,,,,,,
20200822,MIA,20,WAS,23,4,5,39,WAS11,0,0,0,0,4,0,0,,,,,,,,,,,,,,2,0,1,2,0,0,0,,,,,,,,,,,,,
20200822,MIL,25,PIT,23,5,12,51,PIT08,0,0,0,1,0,0,3,0,1,,,,,,,,,,,,1,0,0,2,2,2,5,0,0,,,,,,,,,,,
20200822,HOU,27,SDN,29,2,13,51,SAN02,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,2,9,0,0,0,0,2,0,0,,,,,,,,,,,
20200822,ARI,28,SFN,29,1,5,51,SFO03,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,1,0,0,0,0,0,4,0,0,,,,,,,,,,,
20200822,CIN,25,SLN,16,0,3,51,STL10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,,,,,,,,,,,
20200822,WAS,24,MIA,21,3,5,39,WAS11,0,0,1,0,2,0,0,,,,,,,,,,,,,,0,0,2,2,1,0,0,,,,,,,,,,,,,
20200822,BOS,28,BAL,27,4,5,58,BAL12,0,0,0,0,2,1,0,0,0,1,,,,,,,,,,,0,1,0,0,0,0,0,2,0,2,,,,,,,,,,
20200822,DET,25,CLE,27,1,6,51,CLE08,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,4,1,1,0,,,,,,,,,,,
20200822,MIN,28,KCA,27,7,2,54,KAN06,3,0,0,1,0,0,3,0,0,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,,,,,,,,,,,
20200822,ANA,28,OAK,28,4,3,54,OAK01,1,3,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,,,,,,,,,,,
20200822,TEX,26,SEA,29,1,10,51,SEA03,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,3,0,5,0,0,0,1,1,0,,,,,,,,,,,
20200822,TOR,25,TBA,28,1,2,58,STP01,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,
20200823,PHI,24,ATL,28,5,4,54,ATL03,0,1,3,1,0,0,0,0,0,,,,,,,,,,,,0,0,3,0,0,0,0,0,1,,,,,,,,,,,
20200823,CHA,29,CHN,27,1,2,51,CHI11,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,,,,,,,,,,,
20200823,COL,28,LAN,30,3,11,51,LOS03,0,0,1,1,0,0,0,0,1,,,,,,,,,,,,1,0,1,3,0,1,2,3,0,,,,,,,,,,,
20200823,MIL,26,PIT,24,4,5,51,PIT08,0,0,0,1,1,2,0,0,0,,,,,,,,,,,,1,1,0,0,0,1,0,2,0,,,,,,,,,,,
20200823,HOU,28,SDN,30,3,5,51,SAN02,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,3,0,0,0,2,0,,,,,,,,,,,
20200823,ARI,29,SFN,30,1,6,51,SFO03,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,0,0,0,0,1,1,3,1,0,,,,,,,,,,,
20200823,CIN,26,SLN,17,2,6,51,STL10,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,2,1,0,0,0,3,0,0,,,,,,,,,,,
20200823,MIA,22,WAS,25,3,9,51,WAS11,0,1,0,0,0,0,0,0,2,,,,,,,,,,,,1,1,0,2,5,0,0,0,0,,,,,,,,,,,
20200823,BOS,29,BAL,28,4,5,51,BAL12,1,0,0,0,0,1,0,0,2,,,,,,,,,,,,0,0,3,0,0,0,2,0,0,,,,,,,,,,,
20200823,DET,26,CLE,28,7,4,54,CLE08,1,0,0,3,0,2,0,1,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,3,,,,,,,,,,,
20200823,MIN,29,KCA,28,5,4,54,KAN06,2,0,2,0,0,0,0,0,1,,,,,,,,,,,,0,0,2,0,0,0,1,0,1,,,,,,,,,,,
20200823,ANA,29,OAK,29,4,5,58,OAK01,0,0,3,0,1,0,0,0,0,0,,,,,,,,,,,2,0,0,0,0,2,0,0,0,1,,,,,,,,,,
20200823,TEX,27,SEA,30,1,4,51,SEA03,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,1,1,0,0,2,0,0,0,0,,,,,,,,,,,
20200823,TOR,26,TBA,29,4,5,51,STP01,0,1,0,1,0,0,0,2,0,,,,,,,,,,,,0,0,0,0,3,0,2,0,0,,,,,,,,,,,
20200824,COL,29,ARI,30,3,2,54,PHO01,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,,,,,,,,,,,
20200824,CIN,27,MIL,27,2,4,51,MIL06,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,1,0,2,1,0,0,0,0,0,,,,,,,,,,,
20200824,KCA,29,SLN,18,3,9,51,STL10,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,1,0,0,0,5,2,1,0,0,,,,,,,,,,,
20200824,MIA,23,WAS,26,11,8,54,WAS11,0,0,1,6,0,0,2,2,0,,,,,,,,,,,,0,0,0,0,3,0,2,3,0,,,,,,,,,,,
20200824,MIN,30,CLE,29,3,2,54,CLE08,0,0,0,1,0,2,0,0,0,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
20200824,CHN,28,DET,27,9,3,54,DET05,0,2,0,4,0,0,0,0,3,,,,,,,,,,,,0,0,1,0,0,0,2,0,0,,,,,,,,,,,
20200824,ANA,30,HOU,29,4,11,51,HOU03,0,0,1,1,2,0,0,0,0,,,,,,,,,,,,0,2,3,0,0,4,2,0,0,,,,,,,,,,,
20200824,TOR,27,TBA,30,6,4,54,STP01,0,0,1,0,0,1,3,0,1,,,,,,,,,,,,0,1,0,2,0,0,0,1,0,,,,,,,,,,,
20200824,OAK,30,TEX,28,2,3,51,ARL02,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,,,,,,,,,,,
20200825,COL,30,ARI,31,5,4,54,PHO01,2,0,0,1,0,0,2,0,0,,,,,,,,,,,,0,2,0,1,0,0,0,0,1,,,,,,,,,,,
20200825,MIA,24,NYN,27,4,0,42,NYC20,0,3,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,
20200825,CIN,28,MIL,28,2,3,51,MIL06,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,,,,,,,,,,,
20200825,NYN,28,MIA,25,0,3,39,NYC20,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,2,0,1,0,,,,,,,,,,,,,
20200825,SEA,31,SDN,31,8,3,54,SAN02,2,2,0,0,0,2,2,0,0,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,,,,,,,,,,,
20200825,LAN,31,SFN,31,8,10,65,SFO03,3,0,3,0,0,0,0,0,0,1,1,,,,,,,,,,3,0,0,0,1,0,1,0,1,1,3,,,,,,,,,
20200825,KCA,30,SLN,19,5,4,54,STL10,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,0,0,4,0,0,0,0,0,0,,,,,,,,,,,
20200825,PHI,25,WAS,27,8,3,54,WAS11,0,0,4,0,0,0,1,1,2,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,,,,,,,,,,,
20200825,PIT,25,CHA,30,0,4,51,CHI12,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,3,1,0,0,0,0,0,0,,,,,,,,,,,
20200825,MIN,31,CLE,30,2,4,51,CLE08,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,0,3,0,0,0,,,,,,,,,,,
20200825,CHN,29,DET,28,1,7,51,DET05,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,0,0,0,0,5,0,0,0,,,,,,,,,,,
20200825,ANA,31,HOU,30,3,6,39,HOU03,0,0,0,0,2,1,0,,,,,,,,,,,,,,5,0,0,1,0,0,0,,,,,,,,,,,,,
20200825,ANA,32,HOU,31,12,5,42,HOU03,4,0,0,1,1,2,4,,,,,,,,,,,,,,0,0,0,0,4,0,1,,,,,,,,,,,,,
20200825,BAL,29,TBA,31,2,4,51,STP01,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,3,0,0,0,1,0,0,0,,,,,,,,,,,
20200825,OAK,31,TEX,29,10,3,54,ARL02,0,0,1,2,2,0,5,0,0,,,,,,,,,,,,0,1,0,0,2,0,0,0,0,,,,,,,,,,,
20200825,BOS,30,TOR,28,9,7,54,BUF05,0,1,0,2,0,6,0,0,0,,,,,,,,,,,,4,0,0,2,0,0,0,0,1,,,,,,,,,,,
20200826,COL,31,ARI,32,8,7,54,PHO01,2,0,0,0,0,1,0,5,0,,,,,,,,,,,,0,0,0,1,0,0,0,2,4,,,,,,,,,,,
20200826,NYA,26,ATL,29,1,5,39,ATL03,0,0,0,0,0,1,0,,,,,,,,,,,,,,1,0,3,0,0,1,0,,,,,,,,,,,,,
20200826,NYA,27,ATL,30,1,2,39,ATL03,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,2,0,,,,,,,,,,,,,
20200826,MIA,26,NYN,29,4,5,51,NYC20,0,0,0,1,0,0,0,3,0,,,,,,,,,,,,1,0,1,0,2,0,0,1,0,,,,,,,,,,,
20200826,KCA,31,SLN,20,5,6,53,STL10,0,0,2,0,0,0,0,1,2,,,,,,,,,,,,0,0,1,1,0,0,0,0,4,,,,,,,,,,,
20200826,PHI,26,WAS,28,3,2,54,WAS11,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,,,,,,,,,,,
20200826,PIT,26,CHA,31,3,10,51,CHI12,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,0,4,0,1,3,0,2,0,0,,,,,,,,,,,
20200826,MIN,32,CLE,31,3,6,51,CLE08,1,1,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,3,0,0,0,0,3,0,,,,,,,,,,,
20200826,CHN,30,DET,29,6,7,51,DET05,0,0,2,0,0,1,0,0,3,,,,,,,,,,,,0,0,0,1,0,5,1,0,0,,,,,,,,,,,
20200826,BAL,30,TBA,32,3,4,51,STP01,2,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,2,0,1,0,0,1,0,,,,,,,,,,,
20200826,OAK,32,TEX,30,3,1,54,ARL02,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,
20200826,BOS,31,TOR,29,1,9,51,BUF05,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,1,1,0,2,0,0,5,0,0,,,,,,,,,,,
20200827,CIN,29,MIL,29,6,1,42,MIL06,0,1,2,0,2,1,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,
20200827,CIN,30,MIL,30,6,0,42,MIL06,0,2,0,0,2,0,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,
20200827,SEA,32,SDN,32,7,10,41,SAN02,0,0,0,3,0,0,4,,,,,,,,,,,,,,0,0,0,1,0,2,7,,,,,,,,,,,,,
20200827,SEA,33,SDN,33,8,3,42,SAN02,6,0,0,0,0,0,2,,,,,,,,,,,,,,1,1,0,0,1,0,0,,,,,,,,,,,,,
20200827,LAN,32,SFN,32,7,0,42,SFO03,1,0,0,4,0,0,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,
20200827,LAN,33,SFN,33,2,0,42,SFO03,0,1,0,1,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,
20200827,PIT,27,SLN,21,4,3,48,STL10,0,0,0,1,0,0,0,3,,,,,,,,,,,,,0,0,0,0,1,0,0,2,,,,,,,,,,,,
20200827,PIT,28,SLN,22,2,0,42,STL10,0,0,2,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,
20200828,SFN,34,ARI,33,4,7,51,PHO01,0,0,0,0,0,1,0,0,3,,,,,,,,,,,,1,0,2,0,4,0,0,0,0,,,,,,,,,,,
20200828,CHN,31,CIN,31,5,6,51,CIN09,2,0,0,0,0,0,0,0,3,,,,,,,,,,,,0,1,0,2,2,0,0,1,0,,,,,,,,,,,
20200828,SDN,34,COL,32,10,4,54,DEN02,0,0,0,1,3,4,0,2,0,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200828,TBA,33,MIA,27,2,0,54,MIA02,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200828,PIT,29,MIL,31,1,9,51,MIL06,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,1,0,3,2,2,0,1,0,0,,,,,,,,,,,
20200828,NYN,30,NYA,28,6,4,42,NYC21,0,0,0,0,1,5,0,,,,,,,,,,,,,,2,2,0,0,0,0,0,,,,,,,,,,,,,
20200828,ATL,31,PHI,27,4,7,65,PHI13,0,0,0,1,0,1,2,0,0,0,0,,,,,,,,,,0,0,2,2,0,0,0,0,0,0,3,,,,,,,,,
20200828,CLE,32,SLN,23,14,2,54,STL10,4,2,0,0,2,4,2,0,0,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,,,,,,,,,,,
20200828,SEA,34,ANA,33,2,3,51,ANA01,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,,,,,,,,,,,
20200828,WAS,29,BOS,32,10,2,54,BOS07,0,0,5,1,0,1,0,3,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,,,,,,,,,,,
20200828,KCA,32,CHA,32,5,6,51,CHI12,0,0,2,0,0,0,2,0,1,,,,,,,,,,,,0,1,0,0,2,1,1,0,1,,,,,,,,,,,
20200828,NYA,29,NYN,31,3,4,39,NYC21,0,0,3,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,1,0,2,,,,,,,,,,,,,
20200828,LAN,34,TEX,31,2,6,51,ARL02,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,0,0,2,0,0,0,4,0,0,,,,,,,,,,,
20200828,BAL,31,TOR,30,4,5,59,BUF05,0,0,0,0,0,2,0,1,0,1,,,,,,,,,,,0,0,0,2,0,1,0,0,0,2,,,,,,,,,,
20200829,SFN,35,ARI,34,5,2,54,PHO01,2,1,1,0,0,0,0,0,1,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,
20200829,CHN,32,CIN,32,3,0,42,CIN09,0,1,1,0,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,
